{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
4838;1.14E-04;0;0.000190324;0.000114155;0.638059299;0.0642;0.14702439;0.687158376;0.638059299
4839;1.07E-04;0;0.000213821;0.000114155;0.638059299;0.0606;0.148170732;0.687034306;0.638059299
4840;1.05E-04;0;0.00022322;0.000114155;0.632506739;0.0586;0.140853659;0.686910236;0.632506739
4841;1.03E-04;0;0.00022322;0.000114155;0.573746631;0.0648;0.136121951;0.686786165;0.573746631
4842;1.02E-04;0;0.000164478;0.000114155;0.472398922;0.0854;0.131219512;0.686662095;0.472398922
4843;1.04E-04;0;0.000117484;0.000114155;0.344204852;0.1181;0.129146341;0.686538025;0.344204852
4844;1.07E-04;0;8.81E-05;0.000114155;0.190350404;0.155;0.133780488;0.686413954;0.190350404
4845;1.09E-04;0;5.87E-05;0.000114155;0.07509434;0.1769;0.139;0.686289884;0.07509434
4846;1.07E-04;0;3.76E-05;0.000114155;0.011266846;0.1595;0.141317073;0.686165814;0.011266846
4847;1.09E-04;0;2.35E-05;0.000114155;0.000107817;0.13;0.143195122;0.686041744;0.000107817
4848;1.17E-04;0;9.40E-06;0.000114155;5.39084E-05;0.1118;0.150390244;0.685917673;5.39084E-05
4849;1.12E-04;0;5.87E-06;0.000114155;0;0.1006;0.160195122;0.685793603;0
4850;1.00E-04;0;2.35E-06;0.000114155;0;0.0953;0.170073171;0.685669533;0
4851;9.72E-05;0;1.17E-06;0.000114155;0;0.0939;0.176146341;0.685545463;0
4852;9.20E-05;0;1.41E-05;0.000114155;0;0.0926;0.169853659;0.685421392;0
4853;8.94E-05;0;3.76E-05;0.000114155;0;0.0867;0.157146341;0.685297322;0
4854;9.13E-05;0;9.40E-05;0.000114155;0;0.0559;0.14097561;0.685173252;0
4855;9.75E-05;0;0.0001821;0.000114155;0.000539084;0.0227;0.114829268;0.685049182;0.000539084
4856;1.05E-04;0;0.000158603;0.000114155;0.02722372;0.0218;0.100829268;0.684925111;0.02722372
4857;1.15E-04;0;0.000146855;0.000114155;0.124474394;0.0258;0.089487805;0.684801041;0.124474394
4858;0.000123696;0;0.000164478;0.000114155;0.280215633;0.026;0.075682927;0.684676971;0.280215633
4859;0.00012977;0;0.000187974;0.000114155;0.433207547;0.0219;0.053609756;0.684552901;0.433207547
4860;0.00013427;0;0.000206772;0.000114155;0.55180593;0.0172;0.03604878;0.68442883;0.55180593
4861;0.000138363;0;0.000187974;0.000114155;0.62787062;0.0134;0.035609756;0.68430476;0.62787062
4862;0.000140105;0;0.000190324;0.000114155;0.675687332;0.0113;0.045243902;0.68418069;0.675687332
4863;0.000138827;0;0.000213821;0.000114155;0.67902965;0.0106;0.063121951;0.684047076;0.67902965
4864;0.000137481;0;0.00022322;0.000114155;0.653207547;0.0108;0.086390244;0.683923005;0.653207547
4865;0.000134855;0;0.00022322;0.000114155;0.595849057;0.0121;0.114073171;0.683798935;0.595849057
4866;0.000132621;0;0.000164478;0.000114155;0.499946092;0.0188;0.14902439;0.683674865;0.499946092
4867;0.000132209;0;0.000117484;0.000114155;0.364366577;0.0447;0.18895122;0.683550795;0.364366577
4868;1.34E-04;0;8.81E-05;0.000114155;0.20722372;0.0925;0.22704878;0.683426724;0.20722372
4869;1.31E-04;0;5.87E-05;0.000114155;0.072614555;0.1331;0.256804878;0.683302654;0.072614555
4870;1.23E-04;0;3.76E-05;0.000114155;0.009703504;0.1508;0.264585366;0.683178584;0.009703504
4871;1.23E-04;0;2.35E-05;0.000114155;0;0.157;0.262365854;0.683054514;0
4872;1.30E-04;0;9.40E-06;0.000114155;0;0.1647;0.274146341;0.682930443;0
4873;1.23E-04;0;5.87E-06;0.000114155;0;0.1819;0.298707317;0.682806373;0
4874;1.10E-04;0;2.35E-06;0.000114155;0;0.205;0.321292683;0.682605952;0
4875;1.06E-04;0;1.17E-06;0.000114155;0;0.2241;0.337804878;0.682262373;0
4876;1.01E-04;0;1.41E-05;0.000114155;0;0.2429;0.364707317;0.681918793;0
4877;9.79E-05;0;3.76E-05;0.000114155;0;0.2553;0.402682927;0.68156567;0
4878;9.85E-05;0;9.40E-05;0.000114155;0;0.1852;0.407902439;0.681222091;0
4879;1.04E-04;0;0.0001821;0.000114155;0.000539084;0.0827;0.376365854;0.680868968;0.000539084
4880;1.11E-04;0;0.000158603;0.000114155;0.025067385;0.0724;0.354829268;0.680525389;0.025067385
4881;1.21E-04;0;0.000146855;0.000114155;0.122156334;0.0957;0.37004878;0.680172266;0.122156334
4882;0.0001292;0;0.000164478;0.000114155;0.282695418;0.1005;0.436585366;0.679828687;0.282695418
4883;0.000135386;0;0.000187974;0.000114155;0.440377358;0.0942;0.476829268;0.679475564;0.440377358
4884;0.000140088;0;0.000206772;0.000114155;0.557628032;0.0857;0.484731707;0.679131984;0.557628032
4885;0.000144194;0;0.000187974;0.000114155;0.633261456;0.0777;0.469804878;0.678778861;0.633261456
4886;0.000145816;0;0.000190324;0.000114155;0.679460916;0.0738;0.449097561;0.678435282;0.679460916
4887;0.000143932;0;0.000213821;0.000114155;0.687277628;0.0736;0.43;0.678082159;0.687277628
4888;0.000142569;0;0.00022322;0.000114155;0.656819407;0.076;0.400585366;0.677767212;0.656819407
4889;0.000139913;0;0.00022322;0.000114155;0.591644205;0.0796;0.39395122;0.677414089;0.591644205
4890;0.000137579;0;0.000164478;0.000114155;0.49509434;0.0909;0.441658537;0.677070509;0.49509434
4891;0.00013641;0;0.000117484;0.000114155;0.357358491;0.1415;0.535609756;0.676717386;0.357358491
4892;0.000137442;0;8.81E-05;0.000114155;0.199892183;0.2134;0.621414634;0.676373807;0.199892183
4893;1.34E-04;0;5.87E-05;0.000114155;0.069595687;0.2525;0.658341463;0.676020684;0.069595687
4894;1.27E-04;0;3.76E-05;0.000114155;0.00851752;0.2655;0.660756098;0.675677105;0.00851752
4895;1.26E-04;0;2.35E-05;0.000114155;0;0.2737;0.650073171;0.675323982;0
4896;1.32E-04;0;9.40E-06;0.000114155;0;0.2812;0.624780488;0.674980403;0
4897;1.26E-04;0;5.87E-06;0.000114155;0;0.2931;0.58402439;0.674636823;0
4898;1.12E-04;0;2.35E-06;0.000114155;0;0.2951;0.554073171;0.6742837;0
4899;1.09E-04;0;1.17E-06;0.000114155;0;0.2847;0.527536585;0.673940121;0
4900;1.04E-04;0;1.41E-05;0.000114155;0;0.2745;0.474;0.673586998;0
4901;1.00E-04;0;3.76E-05;0.000114155;0;0.2588;0.416829268;0.673243419;0
4902;1.01E-04;0;9.40E-05;0.000114155;0;0.171;0.357439024;0.672890296;0
4903;1.06E-04;0;0.0001821;0.000114155;0.000485175;0.0722;0.301073171;0.672546717;0.000485175
4904;1.13E-04;0;0.000158603;0.000114155;0.025175202;0.0468;0.272609756;0.672193594;0.025175202
4905;1.23E-04;0;0.000146855;0.000114155;0.114447439;0.0504;0.243512195;0.671850014;0.114447439
4906;0.00013119;0;0.000164478;0.000114155;0.263773585;0.0548;0.200682927;0.671496891;0.263773585
4907;0.00013716;0;0.000187974;0.000114155;0.424043127;0.0479;0.159414634;0.671153312;0.424043127
4908;0.000141433;0;0.000206772;0.000114155;0.552830189;0.0437;0.135;0.670800189;0.552830189
4909;0.000145626;0;0.000187974;0.000114155;0.633369272;0.0429;0.126317073;0.67045661;0.633369272
4910;0.000147203;0;0.000190324;0.000114155;0.674824798;0.0419;0.111902439;0.670113031;0.674824798
4911;0.00014511;0;0.000213821;0.000114155;0.68;0.0392;0.08797561;0.669759908;0.68
4912;0.00014381;0;0.00022322;0.000114155;0.644690027;0.0377;0.068829268;0.669416329;0.644690027
4913;0.000141645;0;0.00022322;0.000114155;0.586792453;0.0399;0.067658537;0.669091837;0.586792453
4914;0.000138939;0;0.000164478;0.000114155;0.489919137;0.0536;0.092121951;0.668738714;0.489919137
4915;0.000137838;0;0.000117484;0.000114155;0.350673854;0.0896;0.143219512;0.668395135;0.350673854
4916;1.38E-04;0;8.81E-05;0.000114155;0.194070081;0.1383;0.203268293;0.668042012;0.194070081
4917;1.35E-04;0;5.87E-05;0.000114155;0.068463612;0.1688;0.253195122;0.667698433;0.068463612
4918;1.28E-04;0;3.76E-05;0.000114155;0.00884097;0.1728;0.295219512;0.66734531;0.00884097
4919;1.27E-04;0;2.35E-05;0.000114155;0;0.1794;0.332536585;0.66700173;0
4920;1.34E-04;0;9.40E-06;0.000114155;0;0.1963;0.361292683;0.666658151;0
4921;1.27E-04;0;5.87E-06;0.000114155;0;0.2277;0.379268293;0.666305028;0
4922;1.13E-04;0;2.35E-06;0.000114155;0;0.2589;0.385439024;0.665961449;0
4923;1.10E-04;0;1.17E-06;0.000114155;0;0.2779;0.377609756;0.665608326;0
4924;1.04E-04;0;1.41E-05;0.000114155;0;0.2833;0.374341463;0.665264747;0
4925;1.01E-04;0;3.76E-05;0.000114155;0;0.2792;0.397682927;0.664911624;0
4926;1.02E-04;0;9.40E-05;0.000114155;0;0.2136;0.403878049;0.664568044;0
4927;1.07E-04;0;0.0001821;0.000114155;0.000377358;0.1298;0.34797561;0.664214921;0.000377358
4928;1.14E-04;0;0.000158603;0.000114155;0.023989218;0.1306;0.265756098;0.663871342;0.023989218
4929;1.23E-04;0;0.000146855;0.000114155;0.11574124;0.1439;0.221853659;0.663518219;0.11574124
4930;0.000131686;0;0.000164478;0.000114155;0.266738544;0.1513;0.247414634;0.66317464;0.266738544
4931;0.000138368;0;0.000187974;0.000114155;0.409919137;0.1583;0.324463415;0.662831061;0.409919137
4932;0.000142876;0;0.000206772;0.000114155;0.531536388;0.1684;0.406414634;0.662477938;0.531536388
4933;0.000146384;0;0.000187974;0.000114155;0.602102426;0.1774;0.451073171;0.662134359;0.602102426
4934;0.000147492;0;0.000190324;0.000114155;0.6406469;0.1853;0.438780488;0.661781235;0.6406469
4935;0.000145088;0;0.000213821;0.000114155;0.661401617;0.1941;0.425682927;0.661437656;0.661401617
4936;1.43E-04;0;0.00022322;0.000114155;0.626522911;0.2072;0.456902439;0.661084533;0.626522911
4937;0.000140758;0;0.00022322;0.000114155;0.586037736;0.2231;0.523121951;0.660760042;0.586037736
4938;0.000138097;0;0.000164478;0.000114155;0.487439353;0.2223;0.542195122;0.660416463;0.487439353
4939;1.36E-04;0;0.000117484;0.000114155;0.348894879;0.247;0.52302439;0.66006334;0.348894879
4940;1.36E-04;0;8.81E-05;0.000114155;0.192722372;0.2861;0.504390244;0.65971976;0.192722372
4941;1.32E-04;0;5.87E-05;0.000114155;0.065067385;0.3178;0.508878049;0.659376181;0.065067385
4942;1.25E-04;0;3.76E-05;0.000114155;0.007816712;0.3232;0.511634146;0.659023058;0.007816712
4943;1.25E-04;0;2.35E-05;0.000114155;0.000107817;0.306;0.50102439;0.658679479;0.000107817
4944;1.31E-04;0;9.40E-06;0.000114155;0;0.288;0.45802439;0.658326356;0
4945;1.24E-04;0;5.87E-06;0.000114155;0;0.2766;0.414097561;0.657982777;0
4946;1.10E-04;0;2.35E-06;0.000114155;0;0.2583;0.379317073;0.657629654;0
4947;1.07E-04;0;1.17E-06;0.000114155;0;0.2408;0.35095122;0.657286074;0
4948;1.02E-04;0;1.41E-05;0.000114155;0;0.2282;0.30504878;0.656932951;0
4949;9.85E-05;0;3.76E-05;0.000114155;0;0.1993;0.284609756;0.656589372;0
4950;9.90E-05;0;9.40E-05;0.000114155;0;0.1372;0.290878049;0.656236249;0
4951;1.04E-04;0;0.0001821;0.000114155;0.000485175;0.1179;0.319243902;0.65589267;0.000485175
4952;1.10E-04;0;0.000158603;0.000114155;0.017897574;0.1288;0.300463415;0.655549091;0.017897574
4953;1.19E-04;0;0.000146855;0.000114155;0.080700809;0.1214;0.22104878;0.655195968;0.080700809
4954;1.27E-04;0;0.000164478;0.000114155;0.17671159;0.1118;0.190926829;0.654852389;0.17671159
4955;1.33E-04;0;0.000187974;0.000114155;0.264743935;0.1022;0.192731707;0.654499265;0.264743935
4956;1.36E-04;0;0.000206772;0.000114155;0.345390836;0.101;0.187170732;0.654155686;0.345390836
4957;1.39E-04;0;0.000187974;0.000114155;0.389973046;0.1069;0.183219512;0.653802563;0.389973046
4958;1.40E-04;0;0.000190324;0.000114155;0.432291105;0.1119;0.196682927;0.653458984;0.432291105
4959;1.37E-04;0;0.000213821;0.000114155;0.415956873;0.1162;0.22804878;0.653105861;0.415956873
4960;1.34E-04;0;0.00022322;0.000114155;0.387708895;0.1132;0.252268293;0.652762282;0.387708895
4961;1.31E-04;0;0.00022322;0.000114155;0.34916442;0.127;0.256731707;0.65243779;0.34916442
4962;1.28E-04;0;0.000164478;0.000114155;0.291590296;0.1679;0.243682927;0.652094211;0.291590296
4963;1.27E-04;0;0.000117484;0.000114155;0.200269542;0.2168;0.23295122;0.651741088;0.200269542
4964;1.26E-04;0;8.81E-05;0.000114155;0.106253369;0.2492;0.248902439;0.651397509;0.106253369
4965;1.21E-04;0;5.87E-05;0.000114155;0.035363881;0.2622;0.27497561;0.651044386;0.035363881
4966;1.15E-04;0;3.76E-05;0.000114155;0.003126685;0.2405;0.279414634;0.650700807;0.003126685
4967;1.14E-04;0;2.35E-05;0.000114155;0;0.1937;0.258487805;0.650347684;0
4968;1.22E-04;0;9.40E-06;0.000114155;0;0.1529;0.230292683;0.650004104;0
4969;1.15E-04;0;5.87E-06;0.000114155;0;0.1344;0.21297561;0.649650981;0
4970;1.02E-04;0;2.35E-06;0.000114155;0;0.137;0.19897561;0.649307402;0
4971;9.92E-05;0;1.17E-06;0.000114155;0;0.1456;0.203097561;0.648954279;0
4972;9.36E-05;0;1.41E-05;0.000114155;0;0.1555;0.221317073;0.6486107;0
4973;8.98E-05;0;3.76E-05;0.000114155;0;0.1546;0.256390244;0.648257577;0
4974;8.84E-05;0;9.40E-05;0.000114155;0;0.1319;0.283731707;0.647913998;0
4975;8.98513E-05;0;0.0001821;0.000114155;0;0.1226;0.278146341;0.647570419;0
4976;9.06E-05;0;0.000158603;0.000114155;0.011644205;0.1229;0.274121951;0.647217295;0.011644205
4977;9.49E-05;0;0.000146855;0.000114155;0.058598383;0.1234;0.283170732;0.646873716;0.058598383
4978;1.01E-04;0;0.000164478;0.000114155;0.124959569;0.1316;0.29295122;0.646520593;0.124959569
4979;1.07E-04;0;0.000187974;0.000114155;0.175040431;0.1549;0.306463415;0.646177014;0.175040431
4980;1.10E-04;0;0.000206772;0.000114155;0.226684636;0.1918;0.338536585;0.645823891;0.226684636
4981;1.14E-04;0;0.000187974;0.000114155;0.270026954;0.2326;0.396195122;0.645480312;0.270026954
4982;1.16E-04;0;0.000190324;0.000114155;0.324097035;0.2763;0.460707317;0.645127189;0.324097035
4983;1.11E-04;0;0.000213821;0.000114155;0.332021563;0.3129;0.514;0.64478361;0.332021563
4984;1.09E-04;0;0.00022322;0.000114155;0.301940701;0.3407;0.566195122;0.644430486;0.301940701
4985;1.05E-04;0;0.00022322;0.000114155;0.266307278;0.3522;0.62502439;0.644115539;0.266307278
4986;1.03E-04;0;0.000164478;0.000114155;0.214447439;0.3417;0.66604878;0.643762416;0.214447439
4987;1.03E-04;0;0.000117484;0.000114155;0.156927224;0.315;0.671365854;0.643418837;0.156927224
4988;1.05E-04;0;8.81E-05;0.000114155;0.100700809;0.2892;0.66602439;0.643065714;0.100700809
4989;1.03E-04;0;5.87E-05;0.000114155;0.038760108;0.2798;0.672170732;0.642722134;0.038760108
4990;9.96E-05;0;3.76E-05;0.000114155;0.005229111;0.2768;0.657756098;0.642369011;0.005229111
4991;1.00E-04;0;2.35E-05;0.000114155;0;0.2756;0.623878049;0.642025432;0
4992;1.08E-04;0;9.40E-06;0.000114155;0;0.298;0.584;0.641672309;0
4993;1.04E-04;0;5.87E-06;0.000114155;0;0.3228;0.556634146;0.64132873;0
4994;9.23E-05;0;2.35E-06;0.000114155;0;0.3293;0.521341463;0.640975607;0
4995;8.95E-05;0;1.17E-06;0.000114155;0;0.3209;0.501560976;0.640632028;0
4996;8.43E-05;0;1.41E-05;0.000114155;0;0.2901;0.492707317;0.640288448;0
4997;8.09E-05;0;3.76E-05;0.000114155;0;0.2684;0.486560976;0.639935325;0
4998;7.97E-05;0;9.40E-05;0.000114155;0;0.2337;0.475853659;0.639591746;0
4999;7.98E-05;0;0.0001821;0.000114155;0;0.2758;0.476658537;0.639238623;0
5000;7.91E-05;0;0.000158603;0.000114155;0.012291105;0.3139;0.463439024;0.638895044;0.012291105
5001;8.23E-05;0;0.000146855;0.000114155;0.079083558;0.3377;0.463146341;0.638541921;0.079083558
5002;8.80724E-05;0;0.000164478;0.000114155;0.207439353;0.3464;0.471170732;0.638198342;0.207439353
5003;9.37655E-05;0;0.000187974;0.000114155;0.362857143;0.3421;0.471073171;0.637845219;0.362857143
5004;9.80533E-05;0;0.000206772;0.000114155;0.489541779;0.34;0.474390244;0.63750164;0.489541779
5005;0.000102344;0;0.000187974;0.000114155;0.558598383;0.336;0.494512195;0.637148516;0.558598383
5006;0.000105951;0;0.000190324;0.000114155;0.580107817;0.3266;0.532707317;0.636804937;0.580107817
5007;9.99569E-05;0;0.000213821;0.000114155;0.580862534;0.3156;0.545853659;0.636461358;0.580862534
5008;9.65684E-05;0;0.00022322;0.000114155;0.572291105;0.2979;0.532926829;0.636108235;0.572291105
5009;9.4189E-05;0;0.00022322;0.000114155;0.529002695;0.2691;0.496536585;0.635783744;0.529002695
5010;9.26144E-05;0;0.000164478;0.000114155;0.461401617;0.218;0.459195122;0.635440164;0.461401617
5011;9.39997E-05;0;0.000117484;0.000114155;0.348032345;0.1638;0.426780488;0.635087041;0.348032345
5012;9.76E-05;0;8.81E-05;0.000114155;0.204420485;0.1537;0.405195122;0.634743462;0.204420485
5013;9.91E-05;0;5.87E-05;0.000114155;0.06787062;0.1386;0.38397561;0.634390339;0.06787062
5014;9.71E-05;0;3.76E-05;0.000114155;0.007385445;0.1217;0.355560976;0.63404676;0.007385445
5015;9.96E-05;0;2.35E-05;0.000114155;0.000215633;0.1043;0.331170732;0.633693637;0.000215633
5016;1.08E-04;0;9.40E-06;0.000114155;0.000107817;0.0864;0.308317073;0.633350058;0.000107817
5017;1.03E-04;0;5.87E-06;0.000114155;0.000107817;0.0725;0.293439024;0.633006478;0.000107817
5018;9.18E-05;0;2.35E-06;0.000114155;0;0.0662;0.289878049;0.632653355;0
5019;8.91E-05;0;1.17E-06;0.000114155;0;0.0675;0.301682927;0.632309776;0
5020;8.44E-05;0;1.41E-05;0.000114155;0;0.0721;0.315902439;0.631956653;0
5021;8.20E-05;0;3.76E-05;0.000114155;0;0.0801;0.343073171;0.631613074;0
5022;8.35E-05;0;9.40E-05;0.000114155;0;0.0679;0.372365854;0.631259951;0
5023;8.97E-05;0;0.0001821;0.000114155;5.39084E-05;0.0484;0.395219512;0.630916372;5.39084E-05
5024;9.59E-05;0;0.000158603;0.000114155;0.020377358;0.0645;0.434512195;0.630563249;0.020377358
5025;1.05E-04;0;0.000146855;0.000114155;0.124312668;0.0681;0.463634146;0.63021967;0.124312668
5026;0.000112935;0;0.000164478;0.000114155;0.309002695;0.0675;0.474780488;0.629866546;0.309002695
5027;0.000118434;0;0.000187974;0.000114155;0.480431267;0.066;0.468634146;0.629522967;0.480431267
5028;0.000121172;0;0.000206772;0.000114155;0.602695418;0.0662;0.462146341;0.629169844;0.602695418
5029;0.000125161;0;0.000187974;0.000114155;0.682210243;0.069;0.463487805;0.628826265;0.682210243
5030;0.000126825;0;0.000190324;0.000114155;0.712938005;0.0749;0.469536585;0.628482686;0.712938005
5031;0.000124757;0;0.000213821;0.000114155;0.719568733;0.085;0.47302439;0.628129563;0.719568733
5032;0.000122645;0;0.00022322;0.000114155;0.691644205;0.1018;0.480707317;0.627785984;0.691644205
5033;0.000120332;0;0.00022322;0.000114155;0.637304582;0.1208;0.508170732;0.627461492;0.637304582
5034;0.000117789;0;0.000164478;0.000114155;0.537628032;0.1369;0.547292683;0.627108369;0.537628032
5035;0.000117011;0;0.000117484;0.000114155;0.394231806;0.1538;0.589317073;0.62676479;0.394231806
5036;1.19E-04;0;8.81E-05;0.000114155;0.214285714;0.1848;0.662341463;0.626411667;0.214285714
5037;1.16E-04;0;5.87E-05;0.000114155;0.062803235;0.2327;0.73404878;0.626068088;0.062803235
5038;1.10E-04;0;3.76E-05;0.000114155;0.006037736;0.294;0.790634146;0.625724508;0.006037736
5039;1.11E-04;0;2.35E-05;0.000114155;0.000215633;0.3434;0.816853659;0.625371385;0.000215633
5040;1.18E-04;0;9.40E-06;0.000114155;0.000107817;0.3606;0.832390244;0.625027806;0.000107817
5041;1.12E-04;0;5.87E-06;0.000114155;0.000107817;0.3535;0.850585366;0.624674683;0.000107817
5042;9.94E-05;0;2.35E-06;0.000114155;0;0.3427;0.879097561;0.624550613;0
5043;9.69E-05;0;1.17E-06;0.000114155;0;0.3276;0.893390244;0.624751034;0
5044;9.16E-05;0;1.41E-05;0.000114155;0;0.3165;0.903121951;0.624970543;0
5045;8.85E-05;0;3.76E-05;0.000114155;0;0.3039;0.906219512;0.625199596;0
5046;8.89E-05;0;9.40E-05;0.000114155;0;0.2384;0.906463415;0.625419105;0
5047;9.45E-05;0;0.0001821;0.000114155;0.000107817;0.3251;0.913487805;0.625648158;0.000107817
5048;1.00E-04;0;0.000158603;0.000114155;0.018113208;0.4118;0.915853659;0.625867666;0.018113208
5049;1.09E-04;0;0.000146855;0.000114155;0.098490566;0.4607;0.908365854;0.626096719;0.098490566
5050;0.000116772;0;0.000164478;0.000114155;0.230512129;0.4943;0.905146341;0.626316228;0.230512129
5051;0.000121314;0;0.000187974;0.000114155;0.343773585;0.5066;0.90795122;0.626535737;0.343773585
5052;0.000124249;0;0.000206772;0.000114155;0.436819407;0.5181;0.914853659;0.62676479;0.436819407
5053;0.000127408;0;0.000187974;0.000114155;0.503072776;0.5316;0.921609756;0.626984299;0.503072776
5054;0.000128395;0;0.000190324;0.000114155;0.530566038;0.5382;0.924292683;0.627213352;0.530566038
5055;0.00012535;0;0.000213821;0.000114155;0.551698113;0.5334;0.920121951;0.627432861;0.551698113
5056;0.000123479;0;0.00022322;0.000114155;0.530134771;0.5205;0.913756098;0.627661913;0.530134771
5057;0.000120168;0;0.00022322;0.000114155;0.469703504;0.5015;0.907341463;0.627881422;0.469703504
5058;0.000118035;0;0.000164478;0.000114155;0.395471698;0.4605;0.899170732;0.628110475;0.395471698
5059;0.000116483;0;0.000117484;0.000114155;0.292021563;0.3912;0.88297561;0.628329984;0.292021563
5060;1.18E-04;0;8.81E-05;0.000114155;0.164366577;0.3501;0.862658537;0.628549493;0.164366577
5061;1.16E-04;0;5.87E-05;0.000114155;0.058221024;0.3286;0.84197561;0.628778546;0.058221024
5062;1.10E-04;0;3.76E-05;0.000114155;0.006145553;0.307;0.829341463;0.628998055;0.006145553
5063;1.10E-04;0;2.35E-05;0.000114155;0;0.2997;0.816804878;0.629227107;0
5064;1.17E-04;0;9.40E-06;0.000114155;0;0.3005;0.799536585;0.629446616;0
5065;1.12E-04;0;5.87E-06;0.000114155;0;0.2985;0.777341463;0.629675669;0
5066;9.93E-05;0;2.35E-06;0.000114155;0;0.2835;0.754268293;0.629895178;0
5067;9.67E-05;0;1.17E-06;0.000114155;0;0.2678;0.730560976;0.630114687;0
5068;9.12E-05;0;1.41E-05;0.000114155;0;0.255;0.693121951;0.63034374;0
5069;8.86E-05;0;3.76E-05;0.000114155;0;0.2387;0.652195122;0.630563249;0
5070;8.91E-05;0;9.40E-05;0.000114155;0;0.2081;0.615682927;0.630792301;0
5071;9.45E-05;0;0.0001821;0.000114155;5.39084E-05;0.2514;0.589829268;0.63101181;5.39084E-05
5072;1.00E-04;0;0.000158603;0.000114155;0.019730458;0.2772;0.568780488;0.631240863;0.019730458
5073;1.09E-04;0;0.000146855;0.000114155;0.114878706;0.2755;0.553219512;0.631460372;0.114878706
5074;0.000115728;0;0.000164478;0.000114155;0.283665768;0.264;0.547146341;0.631679881;0.283665768
5075;0.000120594;0;0.000187974;0.000114155;0.441671159;0.2494;0.549439024;0.631908934;0.441671159
5076;0.000122547;0;0.000206772;0.000114155;0.526253369;0.2399;0.55097561;0.632128443;0.526253369
5077;0.000126098;0;0.000187974;0.000114155;0.600053908;0.229;0.54404878;0.632357496;0.600053908
5078;0.000126713;0;0.000190324;0.000114155;0.632560647;0.218;0.523414634;0.632577004;0.632560647
5079;0.000124007;0;0.000213821;0.000114155;0.656549865;0.2062;0.490487805;0.632806057;0.656549865
5080;0.000122154;0;0.00022322;0.000114155;0.651536388;0.1933;0.452585366;0.633006478;0.651536388
5081;0.000118284;0;0.00022322;0.000114155;0.6006469;0.177;0.413682927;0.633225987;0.6006469
5082;0.000116366;0;0.000164478;0.000114155;0.497843666;0.1493;0.374756098;0.633445496;0.497843666
5083;0.000116386;0;0.000117484;0.000114155;0.353423181;0.1168;0.335658537;0.633674549;0.353423181
5084;1.19E-04;0;8.81E-05;0.000114155;0.190727763;0.1011;0.311536585;0.633894058;0.190727763
5085;1.16E-04;0;5.87E-05;0.000114155;0.062587601;0.085;0.303512195;0.634123111;0.062587601
5086;1.09E-04;0;3.76E-05;0.000114155;0.006199461;0.0779;0.309682927;0.63434262;0.006199461
5087;1.11E-04;0;2.35E-05;0.000114155;0.000161725;0.0784;0.318439024;0.634571673;0.000161725
5088;1.18E-04;0;9.40E-06;0.000114155;0.000107817;0.0866;0.320463415;0.634791181;0.000107817
5089;1.13E-04;0;5.87E-06;0.000114155;0.000107817;0.0992;0.316731707;0.75043421;0.000107817
5090;1.00E-04;0;2.35E-06;0.000114155;0;0.1101;0.303780488;0.750233789;0
5091;9.71E-05;0;1.17E-06;0.000114155;0;0.1162;0.280902439;0.75001428;0
5092;9.18E-05;0;1.41E-05;0.000114155;0;0.1149;0.246756098;0.749813859;0
5093;8.86E-05;0;3.76E-05;0.000114155;0;0.1079;0.214853659;0.749613437;0
5094;8.88E-05;0;9.40E-05;0.000114155;0;0.0769;0.190317073;0.749393928;0
5095;9.42E-05;0;0.0001821;0.000114155;0.000269542;0.0452;0.176073171;0.749193507;0.000269542
5096;9.93E-05;0;0.000158603;0.000114155;0.019838275;0.0538;0.155707317;0.748973998;0.019838275
5097;1.08E-04;0;0.000146855;0.000114155;0.101778976;0.0338;0.130853659;0.748773577;0.101778976
5098;0.000115536;0;0.000164478;0.000114155;0.222264151;0.027;0.080268293;0.748573156;0.222264151
5099;0.000120462;0;0.000187974;0.000114155;0.326630728;0.0245;0.034073171;0.748353647;0.326630728
5100;0.000123674;0;0.000206772;0.000114155;0.412722372;0.0235;0.022414634;0.748153226;0.412722372
5101;0.000127089;0;0.000187974;0.000114155;0.503504043;0.0263;0.039268293;0.747933717;0.503504043
5102;0.000127904;0;0.000190324;0.000114155;0.575579515;0.0229;0.074146341;0.747733296;0.575579515
5103;0.000125206;0;0.000213821;0.000114155;0.594393531;0.025;0.111512195;0.747532874;0.594393531
5104;0.00012318;0;0.00022322;0.000114155;0.59277628;0.0291;0.139195122;0.747313366;0.59277628
5105;0.000121055;0;0.00022322;0.000114155;0.547008086;0.0395;0.154926829;0.747112944;0.547008086
5106;0.000118;0;0.000164478;0.000114155;0.450026954;0.0547;0.166365854;0.746893435;0.450026954
5107;1.17E-04;0;0.000117484;0.000114155;0.304959569;0.0832;0.183878049;0.746693014;0.304959569
5108;1.19E-04;0;8.81E-05;0.000114155;0.152938005;0.1245;0.203487805;0.746492593;0.152938005
5109;1.16E-04;0;5.87E-05;0.000114155;0.04690027;0.1504;0.214707317;0.746273084;0.04690027
5110;1.10E-04;0;3.76E-05;0.000114155;0.005336927;0.165;0.215512195;0.746072663;0.005336927
5111;1.11E-04;0;2.35E-05;0.000114155;0.000107817;0.1634;0.200341463;0.745853154;0.000107817
